CustomerID,CustomerName,Age,Gender,Country,SignupDate,AnnualIncome,Churn,Category_1,Value_2,Metric_3,Category_4,Value_5,Metric_6,Category_7,Value_8,Metric_9,Category_10,Value_11,Metric_12,Category_13,Value_14,Metric_15,Category_16,Value_17,Metric_18,Category_19,Value_20,Metric_21,Category_22,Value_23,Metric_24,Category_25,Value_26,Metric_27,Category_28,Value_29,Metric_30,Category_31,Value_32,Metric_33,Category_34,Value_35,Metric_36,Category_37,Value_38,Metric_39,Category_40,Value_41,Metric_42,Category_43,Value_44,Metric_45,Category_46,Value_47,Metric_48,Category_49,Value_50,Metric_51,Category_52,Value_53,Metric_54,Category_55,Value_56,Metric_57,Category_58,Value_59,Metric_60,Category_61,Value_62,Metric_63,Category_64,Value_65,Metric_66,Category_67,Value_68,Metric_69,Category_70,Value_71,Metric_72,Category_73,Value_74,Metric_75,Category_76,Value_77,Metric_78,Category_79,Value_80,Metric_81,Category_82,Value_83,Metric_84,Category_85,Value_86,Metric_87,Category_88,Value_89,Metric_90,Category_91,Value_92,Metric_93,Category_94,Value_95,Metric_96,Category_97,Value_98,Metric_99,Category_100,Value_101,Metric_102,Category_103,Value_104,Metric_105,Category_106,Value_107,Metric_108,Category_109,Value_110,Metric_111,Category_112,Value_113,Metric_114,Category_115,Value_116,Metric_117,Category_118,Value_119,Metric_120,Category_121,Value_122,Metric_123,Category_124,Value_125,Metric_126,Category_127,Value_128,Metric_129,Category_130,Value_131,Metric_132,Category_133,Value_134,Metric_135,Category_136,Value_137,Metric_138,Category_139,Value_140,Metric_141,Category_142,Value_143,Metric_144,Category_145,Value_146,Metric_147,Category_148,Value_149,Metric_150,Category_151,Value_152,Metric_153,Category_154,Value_155,Metric_156,Category_157,Value_158,Metric_159,Category_160,Value_161,Metric_162,Category_163,Value_164,Metric_165,Category_166,Value_167,Metric_168,Category_169,Value_170,Metric_171,Category_172,Value_173,Metric_174,Category_175,Value_176,Metric_177,Category_178,Value_179,Metric_180,Category_181,Value_182,Metric_183,Category_184,Value_185,Metric_186,Category_187,Value_188,Metric_189,Category_190,Value_191,Metric_192
9996,,35,Male,KENYA,2022/03/14,100000,0,High,133.6,,High,269.7,N/A,,unknown,39, medium,,, medium,270.51,, medium,,42,High,409.05,,,,,,unknown,,LOW,,N/A,LOW,unknown,, medium,,60,LOW,,N/A, medium,,,,284.48,N/A,High,,,LOW,unknown,, medium,unknown,38, medium,124.88,N/A,LOW,223.76,N/A,,325.81,N/A,High,344.12,,LOW,unknown,54,,unknown,N/A,High,225.66,,LOW,,,LOW,,6,High,152.74,, medium,unknown,,High,89.56,, medium,,N/A,,254.2,74, medium,unknown,85,LOW,302.73,,High,,,High,326.95,,LOW,,,LOW,,N/A, medium,,, medium,unknown,,,79.8,,LOW,unknown,,,136.91,,,unknown,,,332.26,N/A,LOW,unknown,, medium,,N/A,High,unknown,3, medium,unknown,,LOW,unknown,,High,unknown,, medium,213.16,,,unknown,38,LOW,unknown,39,High,333.7,N/A, medium,unknown,,LOW,,94,High,,N/A,,26.47,N/A, medium,288.03,N/A,LOW,,46, medium,,97,LOW,,N/A,LOW,313.09,89
3731, Jane Smith ,30,F,Nigeria,,50000,No,High,unknown,,,unknown,N/A,High,122.06,,High,unknown,, medium,,12,LOW,,,High,unknown,70,LOW,,, medium,,,LOW,39.45,,,unknown,,High,,,High,,,LOW,,N/A,,,,LOW,unknown,, medium,unknown,,,unknown,N/A,High,,N/A,,unknown,,,unknown,74, medium,,,High,unknown,,LOW,331.3,23,High,225.66,18,,,,High,46.11,, medium,,N/A,LOW,unknown,,,unknown,,,,,,254.2,74,High,,85,High,unknown,,LOW,312.26,N/A,,unknown,,High,76.35,N/A, medium,,N/A,High,,,LOW,,94,,79.8,N/A,High,unknown,18,,,,LOW,449.54,,LOW,332.26,N/A,High,,26,LOW,unknown,,LOW,unknown,, medium,,,High,unknown,,High,261.85,,,unknown,N/A,,338.72,,,,N/A,LOW,,N/A,High,140.32,,LOW,,,High,unknown,, medium,unknown,N/A,,288.03,,,34.08,,,201.06,N/A,LOW,unknown,3,High,313.09,N/A
9154, Jane Smith ,40,female,KENYA,14-07-2020,,,High,unknown,,High,unknown,,LOW,unknown,N/A,LOW,,48,,,, medium,,42, medium,,N/A,High,unknown,,High,,,,unknown,, medium,139.35,72, medium,320.3,,High,,7,,,,LOW,,,,,N/A,,,95,High,unknown,,,124.88,, medium,,36,,325.81,74, medium,unknown,92,,399.42,,LOW,,23,LOW,unknown,18, medium,unknown,,High,,, medium,unknown,,High,unknown,N/A,,unknown,,LOW,313.44,, medium,unknown,N/A,LOW,,, medium,302.73,, medium,,N/A,,unknown,N/A, medium,,, medium,unknown,N/A, medium,485.6,N/A,,333.16,,High,unknown,, medium,,,LOW,,69,High,,15,High,,,LOW,191.64,N/A, medium,194.3,,,,3,,unknown,26,LOW,unknown,20,High,unknown,94,High,,N/A,LOW,,,LOW,154.29,39, medium,unknown,, medium,,51, medium,209.42,, medium,unknown,,,unknown,,,,,LOW,unknown,,LOW,,,LOW,unknown,3,High,unknown,N/A
6056,,25,female,ghana ,2021-01-05,75k,1, medium,unknown,98,LOW,269.7,N/A,LOW,,,High,,,LOW,unknown,N/A,High,129.64,42, medium,409.05,N/A,,unknown,,LOW,unknown,N/A,,unknown,,,unknown,72,,,60,LOW,14.14,,,,, medium,unknown,, medium,unknown,, medium,,,High,unknown,,LOW,unknown,N/A, medium,,N/A, medium,,N/A, medium,unknown,,LOW,399.42,,High,,,High,225.66,,High,,,High,,6,,152.74,41,,145.67,,,,,LOW,unknown,,High,,,High,62.12,,,,30,High,unknown,,,,N/A,High,,,,,35,LOW,485.6,N/A,High,,94,High,79.8,10,,unknown,N/A,LOW,unknown,, medium,,,LOW,,96,,191.64,, medium,,83,LOW,430.2,, medium,395.26,,LOW,,20,,,,,unknown,N/A,High,338.72,,High,154.29,39,,,60,,140.32,,LOW,unknown,,LOW,,93,High,,N/A,LOW,unknown,97, medium,unknown,, medium,,,High,59.12,N/A, medium,unknown,89
9110,anna-jones,,,Nigeria,,100000,Yes,High,133.6,,LOW,unknown,N/A,High,,,High,227.49,, medium,270.51,N/A, medium,unknown,,High,409.05,N/A,High,unknown,N/A,High,unknown,N/A,High,unknown,,,139.35,,,320.3,60,LOW,14.14,,High,unknown,N/A,High,284.48,97,,156.01,N/A,LOW,unknown,,High,unknown,38,High,unknown,,LOW,223.76,36,,unknown,,LOW,unknown,,,,54, medium,,23, medium,,N/A,High,27.46,11,,unknown,N/A,High,152.74,41,High,145.67,,High,,19,,,, medium,,74,LOW,62.12,N/A,High,unknown,30,High,312.26,33, medium,326.95,N/A, medium,,,,,35,,,, medium,unknown,94,,unknown,10,,unknown,,,136.91,69,High,,15,,unknown,, medium,191.64,26,High,unknown,,,,3,High,,,High,unknown,N/A, medium,,N/A,,unknown,N/A,High,,N/A, medium,unknown,39,LOW,unknown,,High,,51,LOW,unknown,94,High,161.02,93,LOW,unknown,N/A,High,unknown,97,LOW,,46,High,unknown,N/A, medium,59.12,N/A, medium,313.09,
4840, Jane Smith ,40,M,ghana ,2022/03/14,75k,,High,133.6,,,269.7,16, medium,unknown,, medium,227.49,48,High,unknown,,High,unknown,,LOW,409.05,70,,,N/A,,302.84,N/A,LOW,,N/A,High,139.35,, medium,320.3,, medium,14.14,,,,,,,97,High,,18,,unknown,,High,447.79,, medium,unknown,,,223.76,36,High,,74,High,,,High,,, medium,331.3,23,LOW,225.66,18,,27.46,11,,unknown,6,LOW,,,LOW,145.67,,,89.56,19, medium,unknown,52,LOW,254.2,,,,,High,unknown,30,,unknown,,LOW,unknown,, medium,unknown,,High,,,,unknown,, medium,333.16,,LOW,unknown,10,LOW,,, medium,136.91,69,High,449.54,15,LOW,unknown,96,High,191.64,,LOW,,,,unknown,3, medium,395.26,26, medium,461.98,N/A,,261.85,,LOW,213.16,,,unknown,,,154.29,,LOW,unknown,60,LOW,,51,LOW,unknown,N/A,,161.02,N/A, medium,unknown,85,High,unknown,,,34.08,46, medium,unknown,N/A,LOW,unknown,,,313.09,
2028,anna-jones,N/A,female,ghana ,2022/03/14,,,,133.6,N/A,,269.7,, medium,,39,High,227.49,,High,270.51,,High,unknown,N/A,LOW,,,LOW,,, medium,,, medium,,89,,unknown,N/A,,320.3,, medium,unknown,N/A,High,397.03,67, medium,284.48,,,156.01,,High,,95,,unknown,, medium,unknown,N/A, medium,unknown,,High,325.81,74,LOW,344.12,,High,unknown,, medium,,,,225.66,N/A,,27.46,N/A,LOW,unknown,, medium,,,,,N/A,High,,,High,unknown,N/A,LOW,,74,High,,N/A,High,unknown,30,,unknown,N/A,LOW,,,LOW,unknown,N/A, medium,418.01,,LOW,485.6,92,,unknown,, medium,,10,LOW,unknown,N/A, medium,136.91,,High,,,,unknown,,High,191.64,,,unknown,, medium,430.2,,LOW,unknown,N/A,LOW,unknown,, medium,,, medium,unknown,32,LOW,338.72,N/A, medium,unknown,N/A,High,,,LOW,unknown,51, medium,209.42,, medium,,,LOW,unknown,,,288.03,97,,unknown,, medium,201.06,N/A,LOW,unknown,3,High,313.09,89
8385, Jane Smith ,,Male,Nigeria,2022/03/14,,No,,,, medium,unknown,, medium,unknown,,LOW,unknown,48,,,12, medium,unknown,N/A,,,70, medium,292.48,N/A, medium,unknown,N/A, medium,unknown,N/A,,139.35,,LOW,320.3,60,High,,7,LOW,397.03,67,High,unknown,97, medium,unknown,,,unknown,N/A,High,447.79,,High,unknown,,LOW,unknown,,High,325.81,N/A, medium,,92,High,,54,LOW,unknown,N/A,High,225.66,18,LOW,unknown,, medium,unknown,,LOW,152.74,,LOW,145.67,N/A,,,19, medium,,, medium,unknown,,High,unknown,N/A,High,,N/A,High,,33,High,unknown,N/A,High,76.35,,High,unknown,,High,,,LOW,333.16,,,79.8,,LOW,unknown,18,LOW,136.91,, medium,,,,332.26,, medium,unknown,, medium,unknown,N/A,,430.2,N/A,LOW,395.26,26,High,unknown,, medium,261.85,,High,213.16,N/A,,unknown,N/A, medium,,39,LOW,unknown,60,,140.32,51,,209.42,94,High,,,LOW,,N/A,,unknown,97, medium,unknown,46,LOW,unknown,N/A,,unknown,,High,,
1502, Jane Smith ,,,Nigeria,2021-01-05,N/A,0,High,,,,269.7,N/A,High,122.06,39,LOW,,N/A,High,270.51,, medium,129.64,, medium,,, medium,292.48,65,High,,68,High,,N/A, medium,,, medium,320.3,, medium,,,,397.03,,High,284.48,,High,unknown,18,LOW,unknown,, medium,unknown,38,LOW,unknown,N/A, medium,unknown,N/A,High,,N/A, medium,,N/A,LOW,399.42,54,,,,,225.66,N/A,LOW,,,High,,,LOW,,41, medium,unknown,, medium,,, medium,,,,unknown,74,High,62.12,,,302.73,, medium,312.26,,LOW,,N/A,LOW,,, medium,unknown,,,,, medium,,,High,,,High,20.75,,LOW,136.91,,LOW,unknown,15,LOW,unknown,N/A,High,,,,,N/A,High,unknown,, medium,395.26,,,,N/A,LOW,261.85,N/A,LOW,213.16,32, medium,,,High,154.29,39,LOW,333.7,60,,140.32,, medium,unknown,,High,unknown,93,LOW,unknown,N/A,LOW,288.03,N/A,,,46,High,201.06,97,LOW,59.12,3,LOW,,89
7910,MICHAEL Brown,35,F,Nigeria,,50000,1,LOW,133.6,N/A, medium,,, medium,unknown,39, medium,227.49,, medium,unknown,,High,129.64,42,LOW,409.05,N/A,High,292.48,65,High,,,LOW,39.45,,,139.35,N/A,,unknown,60,High,unknown,N/A, medium,397.03,N/A, medium,unknown,,,156.01,,,215.0,,LOW,447.79,N/A,High,124.88,N/A,High,223.76,,,,,High,344.12,N/A,High,unknown,N/A,LOW,unknown,,High,unknown,N/A,High,,11,,,,,152.74,N/A,LOW,,N/A,High,unknown,19,High,,, medium,unknown,74,,,N/A,LOW,unknown,,LOW,312.26,N/A,,326.95,,LOW,76.35,,High,unknown,,High,485.6,N/A, medium,333.16,94,,,N/A,LOW,,N/A,High,,N/A, medium,unknown,,,332.26,,High,unknown,N/A,High,,, medium,430.2,,LOW,395.26,N/A,High,461.98,,,261.85,,High,unknown,32,High,unknown,, medium,154.29,,,,60,LOW,,N/A,LOW,unknown,,High,,,LOW,,85,LOW,288.03,97,LOW,,46,LOW,201.06,, medium,unknown,,,313.09,
7938, Jane Smith ,25,,,,N/A,0,High,unknown,98,LOW,,16,High,122.06,N/A,High,227.49,48,High,unknown,12,LOW,129.64,N/A,,,,LOW,,,,unknown,, medium,unknown,N/A, medium,139.35,N/A, medium,unknown,,High,unknown,, medium,unknown,,,284.48,N/A, medium,unknown,,High,,N/A,,447.79,38,High,,,High,,, medium,325.81,N/A,High,,,LOW,,,,,, medium,,18,High,,, medium,46.11,6,,unknown,N/A, medium,,11,LOW,,,LOW,313.44,,LOW,254.2,, medium,,N/A,LOW,unknown,,High,,, medium,unknown,,LOW,76.35,,,418.01,N/A,,485.6,N/A,,333.16,94, medium,79.8,,High,,,High,,, medium,,,LOW,,,High,unknown,26, medium,194.3,,High,,,LOW,unknown,,LOW,461.98,20,,261.85,N/A,,213.16,32,High,,N/A,High,,39,LOW,333.7,60,LOW,,,,unknown,94, medium,,,,,, medium,unknown,N/A, medium,34.08,N/A,LOW,,, medium,59.12,, medium,313.09,
5488,john doe,25,F,Nigeria,2021-01-05,100000,1,,,,LOW,unknown,N/A,,122.06,N/A,LOW,227.49,, medium,unknown,,,,,LOW,unknown,, medium,292.48,65,LOW,302.84,,High,unknown,89,,unknown,N/A, medium,320.3,,,14.14,7, medium,397.03,, medium,,,High,156.01,,High,215.0,, medium,447.79,38,,124.88,, medium,223.76,,LOW,,N/A,,,92,LOW,unknown,,LOW,,,LOW,,,High,,,High,46.11,6,High,,,LOW,unknown,11,,,,High,,N/A, medium,254.2,74,,62.12,, medium,unknown,,High,,,,326.95,N/A,LOW,,, medium,,35, medium,,N/A,High,333.16,,,79.8,N/A, medium,20.75,18, medium,136.91,69,LOW,449.54,15, medium,332.26,,,191.64,N/A,,,83,,unknown,3, medium,395.26,26,,461.98,20,High,261.85,,High,213.16,,LOW,338.72,, medium,154.29,N/A,High,unknown,60,,unknown,, medium,,,High,unknown,N/A, medium,26.47,N/A,LOW,unknown,,,unknown,46,LOW,unknown,97,High,unknown,N/A,,unknown,
1206,,N/A,,Nigeria,,75k,1,LOW,133.6,98,High,unknown,16,,,,High,,48,High,270.51,12,High,,N/A, medium,,N/A,,unknown,,,,,High,,,,unknown,72,High,unknown,60,High,14.14,7,LOW,unknown,,,unknown,N/A,,unknown,18,,215.0,, medium,,,High,unknown,98,,,,LOW,325.81,74, medium,unknown,92, medium,399.42,N/A, medium,331.3,N/A,,225.66,N/A,,27.46,N/A, medium,46.11,,,,41,High,unknown,,LOW,unknown,19,High,unknown,,High,,74,High,62.12,85,,,N/A,High,unknown,,,,49,LOW,unknown,, medium,418.01,,,485.6,, medium,unknown,94,High,unknown,10,High,,N/A,High,,,LOW,unknown,,LOW,,,High,,26,LOW,unknown,N/A,LOW,unknown,,,unknown,,LOW,unknown,,,,,High,213.16,N/A,High,unknown,N/A, medium,unknown,39,,unknown,60,LOW,,N/A, medium,209.42,N/A,High,unknown,,,26.47,,LOW,unknown,, medium,34.08,N/A, medium,unknown,N/A,High,unknown,,,313.09,89
6134,,N/A,,Nigeria,2021-01-05,100000,0,LOW,unknown,,LOW,269.7,,High,,39,High,,,LOW,unknown,12, medium,,,,409.05,N/A, medium,unknown,N/A,LOW,unknown,, medium,unknown,N/A,LOW,139.35,, medium,unknown,60, medium,14.14,,LOW,397.03,N/A,LOW,,N/A, medium,unknown,N/A,High,,, medium,447.79,38,,,N/A,High,223.76,N/A,LOW,,74, medium,,,LOW,,, medium,,,LOW,225.66,N/A, medium,unknown,N/A,High,unknown,N/A, medium,unknown,,High,unknown,,High,unknown,,,unknown,52, medium,unknown,, medium,,,,,30,,312.26,33,LOW,326.95,, medium,unknown,25,High,unknown,N/A, medium,unknown,92, medium,333.16,94,LOW,79.8,10,High,20.75,,,,69,LOW,,15, medium,332.26,,,,,High,194.3,N/A,,430.2,3,,unknown,N/A,High,461.98,, medium,261.85,94,LOW,unknown,N/A,High,unknown,N/A,,154.29,N/A,LOW,,,High,140.32,51,,209.42,94,,unknown,93,High,,N/A,High,,, medium,34.08,,High,201.06,N/A,,,,LOW,313.09,
6977,anna-jones,,,Nigeria,2021-01-05,,,High,,, medium,269.7,16,LOW,,,High,,N/A,,unknown,, medium,unknown,N/A,,unknown,,High,,N/A, medium,302.84,, medium,39.45,,,unknown,N/A,High,,N/A,LOW,14.14,,High,unknown,, medium,unknown,,High,,, medium,215.0,,LOW,447.79,,LOW,,,LOW,223.76,,LOW,325.81,74,LOW,unknown,,LOW,399.42,, medium,,,,unknown,18, medium,27.46,, medium,,,High,152.74,41,,unknown,N/A, medium,unknown,,,313.44,N/A,,unknown,,High,,, medium,,, medium,312.26,N/A, medium,326.95,N/A,High,76.35,25,High,unknown,35,,485.6,,,,,High,unknown,, medium,unknown,,,136.91,N/A,,unknown,, medium,332.26,N/A, medium,,N/A,High,unknown,,,unknown,,,395.26,,,461.98,N/A, medium,unknown,, medium,213.16,N/A,High,,N/A,High,154.29,N/A,High,333.7,,,unknown,,High,,N/A,,161.02,, medium,,,High,288.03,N/A,LOW,,,High,,N/A,High,unknown,,High,,N/A
8721, Jane Smith ,30,F,KENYA,2021-01-05,N/A,1,,unknown,,,269.7,,,unknown,, medium,unknown,48,,unknown,,LOW,,42,,,,High,292.48,N/A,LOW,,68,,,N/A, medium,,72,,320.3,N/A,LOW,14.14,7, medium,unknown,N/A, medium,284.48,97,,156.01,N/A,,unknown,N/A,LOW,unknown,N/A,High,unknown,N/A, medium,unknown,N/A,High,325.81,,,,92, medium,399.42,,High,331.3,N/A,High,225.66,N/A,,27.46,,LOW,,N/A,High,152.74,,High,145.67,N/A,LOW,unknown,19, medium,,52,High,254.2,74,High,,N/A,,302.73,,High,,N/A, medium,326.95,49,High,unknown,,LOW,unknown,35,,,, medium,,94,LOW,,10,,,,,,N/A,,unknown,,LOW,unknown,N/A,,191.64,26,,unknown,,LOW,,,,,N/A,LOW,unknown,,,261.85,,High,,32,LOW,,38,LOW,,,,333.7,,High,140.32,N/A,LOW,209.42,,,161.02,, medium,,,High,,,LOW,34.08,,LOW,unknown,N/A, medium,59.12,3,High,,N/A
8035,john doe,35,F,,2022/03/14,N/A,0,,unknown,98,High,269.7,16, medium,unknown,39,High,unknown,N/A,LOW,,N/A,,unknown,N/A,LOW,unknown,N/A,LOW,unknown,65,LOW,unknown,,LOW,,, medium,,72,High,unknown,, medium,14.14,,High,unknown,N/A,,284.48,,High,unknown,,High,215.0,95,LOW,447.79,,High,unknown,98,LOW,,,,unknown,74, medium,unknown,92,,unknown,N/A,High,unknown,N/A, medium,unknown,N/A,LOW,unknown,N/A,High,46.11,N/A,LOW,,41,High,,11,LOW,,N/A,,,,LOW,254.2,N/A,LOW,62.12,,,302.73,30,,,,,unknown,N/A,LOW,,,LOW,418.01,35,,,N/A, medium,,94, medium,,,High,unknown,18,,136.91,N/A,LOW,449.54,,High,,96,High,unknown,, medium,,83,LOW,unknown,,High,395.26,N/A,High,,N/A,LOW,261.85,,,unknown,N/A,,,,LOW,,,LOW,,, medium,unknown,51,High,unknown,N/A,High,,,,26.47,N/A,High,unknown,,High,34.08,,,,,High,unknown,N/A,High,,89
2484,anna-jones,35,,ghana ,,N/A,1,LOW,unknown,, medium,,,High,,39,LOW,227.49,,LOW,,N/A,High,,42, medium,unknown,,High,,N/A, medium,,,,unknown,N/A,High,unknown,N/A,High,,,LOW,unknown,7,High,397.03,67,,unknown,N/A, medium,156.01,18,High,,N/A, medium,447.79,N/A, medium,unknown,,High,223.76,,,325.81,74,LOW,unknown,92, medium,unknown,N/A,,,,,,, medium,unknown,11,High,46.11,,LOW,152.74,41, medium,unknown,N/A, medium,,,High,313.44,N/A, medium,254.2,74,High,,N/A,High,,,High,,,High,,,High,,,,unknown,N/A,,485.6,,High,333.16,94,High,unknown,,High,,,LOW,,N/A,High,,,High,332.26,,High,,N/A, medium,unknown,N/A,High,430.2,, medium,395.26,26,,unknown,N/A,LOW,261.85,,,unknown,N/A,High,338.72,,LOW,unknown,,High,333.7,,High,140.32,,LOW,209.42,N/A,,unknown,N/A,High,,,LOW,,, medium,unknown,N/A,High,,N/A,High,,N/A, medium,unknown,89
8858,MICHAEL Brown,,female,Nigeria,2021-01-05,100000,Yes,High,unknown,,,,, medium,unknown,,High,,,,270.51,,High,unknown,,,409.05,, medium,292.48,, medium,unknown,,High,unknown,,High,139.35,N/A,High,,60,High,unknown,,,unknown,67, medium,unknown,,,,,,unknown,,LOW,,N/A,High,unknown,,,223.76,,LOW,325.81,N/A,High,unknown,N/A, medium,unknown,,High,,,,,N/A,LOW,27.46,,LOW,,6,LOW,152.74,41,High,145.67,, medium,,N/A,High,313.44,,,unknown,74,,,85,High,302.73,,High,312.26,,LOW,326.95,, medium,unknown,, medium,,,,,, medium,,94,,79.8,, medium,unknown,N/A,,136.91,69,,unknown,,LOW,332.26,N/A,High,unknown,N/A,LOW,,, medium,unknown,,LOW,395.26,,LOW,,,High,,94,LOW,213.16,32,,unknown,,,154.29,,,,,,,N/A,LOW,,N/A,LOW,,,LOW,26.47,,,,97,LOW,34.08,N/A,High,201.06,,LOW,unknown,N/A,High,313.09,89
1863,anna-jones,40,M,KENYA,,,, medium,,,High,unknown,16, medium,,,LOW,227.49,,LOW,270.51,,,,42,High,unknown,, medium,unknown,, medium,unknown,N/A, medium,unknown,,LOW,,,LOW,320.3,60,LOW,unknown,,,,N/A,High,unknown,N/A,,156.01,N/A, medium,unknown,,High,unknown,N/A, medium,unknown,98,LOW,,N/A,LOW,unknown,,LOW,344.12,N/A,High,,N/A,LOW,unknown,, medium,unknown,,High,,11,High,unknown,N/A,High,unknown,, medium,unknown,N/A,High,89.56,,,,N/A,,unknown,,,,N/A,High,,30, medium,312.26,,High,unknown,,LOW,unknown,, medium,418.01,35,High,unknown,,,unknown,,High,79.8,10,LOW,,, medium,136.91,, medium,,,LOW,,N/A,,,N/A,LOW,unknown,, medium,430.2,,LOW,,N/A,High,,N/A,High,unknown,N/A,,unknown,N/A,LOW,,,,154.29,,High,,60, medium,140.32,,High,unknown,N/A,,,,High,26.47,,High,unknown,,,unknown,,LOW,unknown,97, medium,unknown,3,,,
3790,anna-jones,30,M,KENYA,2022/03/14,75k,No, medium,,,LOW,269.7,16,LOW,unknown,,High,,N/A, medium,unknown,,High,,N/A, medium,unknown,N/A, medium,292.48,,,,,,,N/A, medium,,N/A,High,320.3,N/A, medium,,N/A, medium,,,High,284.48,,,,,,unknown,95,LOW,,38, medium,unknown,N/A,High,223.76,, medium,unknown,74, medium,,N/A,High,,54,LOW,331.3,N/A, medium,,N/A,High,unknown,N/A,High,46.11,6,,unknown,, medium,145.67,N/A,,unknown,N/A,,,N/A,LOW,,74,,unknown,,,302.73,,,unknown,,,,,,76.35,,High,,N/A, medium,485.6,N/A,High,,,High,unknown,10, medium,,N/A,High,,69, medium,449.54,,,332.26,,LOW,,N/A, medium,194.3,, medium,430.2,, medium,,,LOW,461.98,, medium,unknown,,High,,,,,, medium,,,,unknown,,LOW,140.32,N/A,High,209.42,94,,161.02,N/A,,,, medium,unknown,,High,unknown,46, medium,unknown,,,unknown,,,unknown,
8408, Jane Smith ,,M,KENYA,2021-01-05,75k,1,,,98, medium,269.7,, medium,122.06,,LOW,,,High,,12,,129.64,,High,409.05,70, medium,,65, medium,,,High,unknown,N/A, medium,139.35,, medium,,N/A,LOW,,7,LOW,397.03,67,High,unknown,97, medium,156.01,18,High,unknown,,,,, medium,,98,High,,36, medium,,,LOW,,, medium,unknown,,,,23, medium,225.66,N/A,LOW,unknown,,,46.11,,,unknown,, medium,unknown,11,LOW,,19,,unknown,N/A, medium,unknown,74, medium,unknown,N/A,,302.73,30,LOW,,33,LOW,,N/A,,unknown,,,unknown,35, medium,485.6,N/A,High,333.16,, medium,,,,unknown,N/A, medium,,N/A,,449.54,,,,,LOW,,,High,,83,High,,N/A,LOW,unknown,N/A,LOW,461.98,,,unknown,, medium,unknown,, medium,unknown,N/A, medium,unknown,N/A,LOW,unknown,,High,unknown,,LOW,unknown,,High,161.02,,,,, medium,288.03,,High,34.08,,LOW,unknown,N/A,High,59.12,,High,313.09,
9755,MICHAEL Brown,30,F,ghana ,14-07-2020,100000,Yes, medium,133.6,,,unknown,,LOW,122.06,,LOW,,48,,unknown,, medium,,,High,409.05,70,LOW,292.48,N/A,High,unknown,,LOW,39.45,, medium,unknown,N/A,High,320.3,60,High,14.14,,,,N/A,LOW,unknown,,LOW,156.01,,,215.0,95, medium,,,LOW,unknown,,High,unknown,, medium,,74,LOW,,,High,,,,331.3,N/A, medium,225.66,,High,27.46,N/A,LOW,,N/A,,,,LOW,unknown,N/A,LOW,,,High,,52,,,,LOW,62.12,,LOW,,, medium,unknown,,High,,, medium,76.35,, medium,unknown,,,,,High,,94,LOW,unknown,N/A,LOW,20.75,N/A,LOW,unknown,, medium,unknown,N/A,LOW,,N/A, medium,,,LOW,194.3,,High,unknown,,High,,,LOW,unknown,, medium,,N/A,High,unknown,,High,338.72,38,LOW,154.29,, medium,333.7,N/A,High,140.32,,,209.42,,LOW,,N/A,,,85,LOW,288.03,,,34.08,,,,,High,unknown,,,313.09,N/A
6116,anna-jones,30,F,Nigeria,2022/03/14,N/A,No,,,N/A,High,269.7,16,,,,High,unknown,48,LOW,unknown,,,,N/A,,409.05,N/A,,,65, medium,302.84,, medium,unknown,,LOW,,N/A, medium,320.3,,High,unknown,N/A,LOW,,,LOW,,N/A,,,N/A,High,215.0,95, medium,447.79,38,,unknown,,LOW,unknown,N/A,High,325.81,74,,344.12,, medium,,, medium,unknown,, medium,unknown,,,,,,,6,High,unknown,N/A, medium,unknown,,High,,,LOW,,,High,,,LOW,,,High,unknown,,LOW,312.26,N/A,High,326.95,49, medium,,25,,418.01,,High,unknown,,LOW,333.16,,LOW,79.8,,,,18,High,136.91,,LOW,449.54,N/A,High,,, medium,191.64,,LOW,,83,LOW,,,,,, medium,,N/A, medium,,94,LOW,unknown,,LOW,unknown,N/A, medium,unknown,,,,,,,,,unknown,,,unknown,N/A,LOW,26.47,, medium,,N/A,LOW,unknown,N/A,,unknown,97,,unknown,, medium,unknown,
7019,john doe,30,female,,14-07-2020,50000,No,,unknown,N/A,High,269.7,,High,unknown,,High,unknown,, medium,,,High,129.64,,,unknown,,,292.48,N/A, medium,,,,unknown,, medium,139.35,,High,,, medium,,7,High,,,,unknown,, medium,unknown,18,LOW,unknown,,High,,N/A, medium,,N/A,High,,,,,,,unknown,92,High,unknown,54,High,unknown,,LOW,,,LOW,unknown,,LOW,46.11,6,High,unknown,N/A,LOW,145.67,,,unknown,19,LOW,unknown,N/A, medium,unknown,,High,,, medium,unknown,,,unknown,,High,326.95,N/A,,,,LOW,,N/A,High,485.6,,,333.16,N/A,,79.8,10,High,20.75,N/A,High,136.91,69, medium,unknown,15,,332.26,N/A, medium,191.64,,High,194.3,, medium,,N/A, medium,395.26,N/A,LOW,unknown,,,261.85,,,213.16,,LOW,,N/A, medium,154.29,,LOW,,,LOW,unknown,N/A,High,,N/A,High,161.02,, medium,unknown,,High,unknown,97, medium,34.08,,LOW,201.06,97,,unknown,3,High,313.09,N/A
